"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url","query"
"x17472479","x1277029137849315329",2020-06-28 00:00:47,"netbacker","@xzr56 @DGbushido @JoeBiden @GM No they don’t “enjoy” it. That’s in your opinion, not backed by facts. 
Having access to insurance does not guarantee access to affordable healthcare.
These 160,000,000 do not have guaranteed employment, do they? so where is the question of them having guaranteed health benefit? https://t.co/8UrCaIbGPC","Twitter for iPhone",279,"x1277025430222942208","x783713485465214976","xzr56",FALSE,FALSE,0,0,,,,,,,,"http://pbs.twimg.com/media/EbjrOtuUYAAOx7w.jpg","https://t.co/8UrCaIbGPC","https://twitter.com/netbacker/status/1277029137849315329/photo/1","photo","http://pbs.twimg.com/media/EbjrOtuUYAAOx7w.jpg","https://t.co/8UrCaIbGPC","https://twitter.com/netbacker/status/1277029137849315329/photo/1",,"x783713485465214976 x969840407898046464 x939091 x10850192","xzr56 DGbushido JoeBiden GM","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/netbacker/status/1277029137849315329","Nathan Becker","Santa Clara, CA","AWS Architect & Economics❤️ ❤️ Economic policy encourages credit use and discourages the repayment of debt. That's how we in the private sector got so indebted.",,FALSE,4040,4836,319,307692,89738,2008-11-18 21:51:21,FALSE,,,,"https://pbs.twimg.com/profile_banners/17472479/1585793364","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1244471135997059075/iqpUzIA6_normal.jpg","@GM"
"x17472479","x1277029948960600065",2020-06-28 00:04:00,"netbacker","@xzr56 @DGbushido @JoeBiden @GM “Why are you against ALL WORKERS”
No, I am not against all workers. Your plan ONLY covers those who WORK, not everyone in America is eligible to WORK. NOT everyone in America is required to file IRS Form 1040

WHY ARE YOU ONLY FOR THOSE WORKERS? WHAT ABOUT ALL THE REST AMERICANS?","Twitter for iPhone",280,"x1277025430222942208","x783713485465214976","xzr56",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x783713485465214976 x969840407898046464 x939091 x10850192","xzr56 DGbushido JoeBiden GM","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/netbacker/status/1277029948960600065","Nathan Becker","Santa Clara, CA","AWS Architect & Economics❤️ ❤️ Economic policy encourages credit use and discourages the repayment of debt. That's how we in the private sector got so indebted.",,FALSE,4040,4836,319,307692,89738,2008-11-18 21:51:21,FALSE,,,,"https://pbs.twimg.com/profile_banners/17472479/1585793364","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1244471135997059075/iqpUzIA6_normal.jpg","@GM"
"x17472479","x1277033276771692544",2020-06-28 00:17:13,"netbacker","@xzr56 @DGbushido @JoeBiden @GM You don’t listen. That’s your whole problem. Look at your Twitter feed. I haven’t seen a single person agree with you because you don’t listen.
The #MedicareForAll bill as written, will eliminate the Employer Mandate that requires employers with 50+ employees to provide insurance","Twitter for iPhone",280,"x1277031402484064256","x783713485465214976","xzr56",FALSE,FALSE,0,0,,,"MedicareForAll",,,,,,,,,,,,,"x783713485465214976 x969840407898046464 x939091 x10850192","xzr56 DGbushido JoeBiden GM","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/netbacker/status/1277033276771692544","Nathan Becker","Santa Clara, CA","AWS Architect & Economics❤️ ❤️ Economic policy encourages credit use and discourages the repayment of debt. That's how we in the private sector got so indebted.",,FALSE,4040,4836,319,307692,89738,2008-11-18 21:51:21,FALSE,,,,"https://pbs.twimg.com/profile_banners/17472479/1585793364","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1244471135997059075/iqpUzIA6_normal.jpg","@GM"
"x17472479","x1277017904190377985",2020-06-27 23:16:08,"netbacker","@xzr56 @DGbushido @JoeBiden @GM Dude. Give up. You are a one-trick pony that don’t trot.
I am muting you again.

For the last time - only in America do we have this linkage of healthcare and employment.

Insurance is not Healthcare.

Forcing people to buy insurance, pretax or otherwise, is not the way forward.","Twitter for iPhone",279,"x1277013071509086208","x783713485465214976","xzr56",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x783713485465214976 x969840407898046464 x939091 x10850192","xzr56 DGbushido JoeBiden GM","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/netbacker/status/1277017904190377985","Nathan Becker","Santa Clara, CA","AWS Architect & Economics❤️ ❤️ Economic policy encourages credit use and discourages the repayment of debt. That's how we in the private sector got so indebted.",,FALSE,4040,4836,319,307692,89738,2008-11-18 21:51:21,FALSE,,,,"https://pbs.twimg.com/profile_banners/17472479/1585793364","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1244471135997059075/iqpUzIA6_normal.jpg","@GM"
"x17472479","x1277047555629563904",2020-06-28 01:13:58,"netbacker","@xzr56 @DGbushido @JoeBiden @GM @BernieSanders Nor can get your tax loophole law passed. It has the same problem. What makes you think *your* solution is easily passable as a law? There is not even a bill anywhere proposing what you think is the only solution. Yours is a Band Aid that doesn’t stop the bleeding.","Twitter for iPhone",265,"x1277036028377722880","x783713485465214976","xzr56",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x783713485465214976 x969840407898046464 x939091 x10850192 x216776631","xzr56 DGbushido JoeBiden GM BernieSanders","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/netbacker/status/1277047555629563904","Nathan Becker","Santa Clara, CA","AWS Architect & Economics❤️ ❤️ Economic policy encourages credit use and discourages the repayment of debt. That's how we in the private sector got so indebted.",,FALSE,4040,4836,319,307692,89738,2008-11-18 21:51:21,FALSE,,,,"https://pbs.twimg.com/profile_banners/17472479/1585793364","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1244471135997059075/iqpUzIA6_normal.jpg","@GM"
"x17472479","x1277058525173297154",2020-06-28 01:57:33,"netbacker","@xzr56 @DGbushido @JoeBiden @GM @BernieSanders The carrot used to sell it was insuring people who couldn't get insurance. Insurance company profits have skyrocketed.","Twitter for iPhone",118,"x1277058483855056898","x17472479","netbacker",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x783713485465214976 x969840407898046464 x939091 x10850192 x216776631","xzr56 DGbushido JoeBiden GM BernieSanders","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/netbacker/status/1277058525173297154","Nathan Becker","Santa Clara, CA","AWS Architect & Economics❤️ ❤️ Economic policy encourages credit use and discourages the repayment of debt. That's how we in the private sector got so indebted.",,FALSE,4040,4836,319,307692,89738,2008-11-18 21:51:21,FALSE,,,,"https://pbs.twimg.com/profile_banners/17472479/1585793364","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1244471135997059075/iqpUzIA6_normal.jpg","@GM"
"x27105395","x1277045056491282432",2020-06-28 01:04:02,"RussellRope","@officialwcc @Tesla @elonmusk @mtbarra @GM Can iRock A Trade oF Service / Free #ElectricHummer iF @elonmusk Continues To Fail? #ReadMe @RussellRope @ https://t.co/QLxVBCLfRm ⚡️","TweetDeck",146,"x1276994383326265344","x27105395","RussellRope",FALSE,FALSE,0,0,,,"ElectricHummer ReadMe",,"russellrope.com/blog","https://t.co/QLxVBCLfRm","http://russellrope.com/blog",,,,,,,,,"x69050322 x13298072 x44196397 x1219824320 x10850192 x44196397 x27105395","officialwcc Tesla elonmusk mtbarra GM elonmusk RussellRope","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RussellRope/status/1277045056491282432","ℜ𝔲𝔰𝔰𝔢𝔩𝔩ℜ𝔬𝔭𝔢.𝔠𝔬𝔪","Hollywood, Los Angeles","Real Deal :: True OG = Original Genius :: Creator :: Entrepreneur :: Media | Marketing | Design | PR :: Revolutionary :: Ethical Hacker :: A&E :: Lifestyle","https://t.co/3srVS5YVVD",FALSE,3022,999,30,6302,224,2009-03-27 21:44:07,FALSE,"https://t.co/3srVS5YVVD","http://russellrope.com",,"https://pbs.twimg.com/profile_banners/27105395/1543214001","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1009522503704694784/TQB830d2_normal.jpg","@GM"
"x26283307","x1275891635134529536",2020-06-24 20:40:45,"davidshepardson","Built by @GM in Arlington, Texas https://t.co/9gLdU0Sg9X","Twitter Web App",32,,,,TRUE,FALSE,8,1,,,,,"twitter.com/HowardMortman/…","https://t.co/9gLdU0Sg9X","https://twitter.com/HowardMortman/status/1275889703674425349",,,,,,,,,"x10850192","GM","en","x1275889703674425349","https://t.co/Nx6gtet92v",2020-06-24 20:33:04,"Twitter Web App",2,1,"x13262862","HowardMortman","Howard Mortman",12484,8631,62990,"Washington, DC","C-SPAN Communications Director. C-SPLAINING = Let me C-SPAN that for you. Artisanal humour and comedy detective. Retweeted by @GarryShandling before he died",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/davidshepardson/status/1275891635134529536","davidshepardson","Washington, DC","@Reuters reporter in DC covering transportation, aviation, autos + (anything that moves) @fcc tech Pvs @DetroitNews Michigan native. Father of three, husband","https://t.co/SG0tCF9rQx",FALSE,20576,7663,864,110287,23656,2009-03-24 17:47:50,TRUE,"https://t.co/SG0tCF9rQx","http://www.reuters.com/journalists/david-shepardson",,"https://pbs.twimg.com/profile_banners/26283307/1362714163","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/202644841/n650203102_2079561_8492-1_normal.jpg","@GM"
"x26283307","x1276895519168761858",2020-06-27 15:09:49,"davidshepardson","Judge Borman amends the @GM Fiat Chrysler CEO meeting order https://t.co/BwqoSVgJ1U","Twitter for iPhone",59,,,,FALSE,FALSE,2,0,,,,,,,,"http://pbs.twimg.com/media/EbhxtH7WAAUOKiU.jpg","https://t.co/BwqoSVgJ1U","https://twitter.com/davidshepardson/status/1276895519168761858/photo/1","photo","http://pbs.twimg.com/media/EbhxtH7WAAUOKiU.jpg","https://t.co/BwqoSVgJ1U","https://twitter.com/davidshepardson/status/1276895519168761858/photo/1",,"x10850192","GM","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/davidshepardson/status/1276895519168761858","davidshepardson","Washington, DC","@Reuters reporter in DC covering transportation, aviation, autos + (anything that moves) @fcc tech Pvs @DetroitNews Michigan native. Father of three, husband","https://t.co/SG0tCF9rQx",FALSE,20576,7663,864,110287,23656,2009-03-24 17:47:50,TRUE,"https://t.co/SG0tCF9rQx","http://www.reuters.com/journalists/david-shepardson",,"https://pbs.twimg.com/profile_banners/26283307/1362714163","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/202644841/n650203102_2079561_8492-1_normal.jpg","@GM"
"x26283307","x1277042804523446272",2020-06-28 00:55:05,"davidshepardson","New @GM letter to 6th circuit signed by outside lawyer Paul Clement in FCA case https://t.co/xhEnSFq673","Twitter for iPhone",79,,,,FALSE,FALSE,3,0,,,,,,,,"http://pbs.twimg.com/media/Ebj3qRAXYAYc4ZY.jpg","https://t.co/xhEnSFq673","https://twitter.com/davidshepardson/status/1277042804523446272/photo/1","photo","http://pbs.twimg.com/media/Ebj3qRAXYAYc4ZY.jpg http://pbs.twimg.com/media/Ebj3qSHX0AUuEGE.jpg","https://t.co/xhEnSFq673 https://t.co/xhEnSFq673","https://twitter.com/davidshepardson/status/1277042804523446272/photo/1 https://twitter.com/davidshepardson/status/1277042804523446272/photo/1",,"x10850192","GM","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/davidshepardson/status/1277042804523446272","davidshepardson","Washington, DC","@Reuters reporter in DC covering transportation, aviation, autos + (anything that moves) @fcc tech Pvs @DetroitNews Michigan native. Father of three, husband","https://t.co/SG0tCF9rQx",FALSE,20576,7663,864,110287,23656,2009-03-24 17:47:50,TRUE,"https://t.co/SG0tCF9rQx","http://www.reuters.com/journalists/david-shepardson",,"https://pbs.twimg.com/profile_banners/26283307/1362714163","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/202644841/n650203102_2079561_8492-1_normal.jpg","@GM"
"x26283307","x1276192570280992769",2020-06-25 16:36:33,"davidshepardson","Lordstown + @gm not going to go away as a 2020 political football as @joebiden campaign weighs in https://t.co/SkMWdgBl8w","Twitter for iPhone",97,,,,FALSE,FALSE,3,2,,,,,,,,"http://pbs.twimg.com/media/EbXyX22XYAQqUvF.jpg","https://t.co/SkMWdgBl8w","https://twitter.com/davidshepardson/status/1276192570280992769/photo/1","photo","http://pbs.twimg.com/media/EbXyX22XYAQqUvF.jpg","https://t.co/SkMWdgBl8w","https://twitter.com/davidshepardson/status/1276192570280992769/photo/1",,"x10850192 x939091","GM JoeBiden","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/davidshepardson/status/1276192570280992769","davidshepardson","Washington, DC","@Reuters reporter in DC covering transportation, aviation, autos + (anything that moves) @fcc tech Pvs @DetroitNews Michigan native. Father of three, husband","https://t.co/SG0tCF9rQx",FALSE,20576,7663,864,110287,23656,2009-03-24 17:47:50,TRUE,"https://t.co/SG0tCF9rQx","http://www.reuters.com/journalists/david-shepardson",,"https://pbs.twimg.com/profile_banners/26283307/1362714163","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/202644841/n650203102_2079561_8492-1_normal.jpg","@GM"
"x26283307","x1276201242923057152",2020-06-25 17:11:01,"davidshepardson",".@Mike_Pence praises @GM LG Chem battery JV (Pence says Lordstown Motors has presold 14,000 EV pickup trucks) https://t.co/N0BisipA4R","Twitter Web App",133,,,,FALSE,FALSE,0,1,,,,,"reuters.com/article/us-gm-…","https://t.co/N0BisipA4R","https://www.reuters.com/article/us-gm-lg-chem-jv-exclusive/gm-lg-chem-to-announce-ev-battery-joint-venture-in-ohio-idUSKBN1Y90C6",,,,,,,,,"x22203756 x10850192","Mike_Pence GM","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/davidshepardson/status/1276201242923057152","davidshepardson","Washington, DC","@Reuters reporter in DC covering transportation, aviation, autos + (anything that moves) @fcc tech Pvs @DetroitNews Michigan native. Father of three, husband","https://t.co/SG0tCF9rQx",FALSE,20576,7663,864,110287,23656,2009-03-24 17:47:50,TRUE,"https://t.co/SG0tCF9rQx","http://www.reuters.com/journalists/david-shepardson",,"https://pbs.twimg.com/profile_banners/26283307/1362714163","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/202644841/n650203102_2079561_8492-1_normal.jpg","@GM"
"x26283307","x1275481914678353923",2020-06-23 17:32:40,"davidshepardson","Judge ordered CEOs of @gm Fiat Chrysler to meet https://t.co/XFln2Lmzox https://t.co/wHQb2GyC9q","Twitter for iPhone",71,,,,FALSE,FALSE,1,0,,,,,"reuters.com/article/us-gm-…","https://t.co/XFln2Lmzox","https://www.reuters.com/article/us-gm-fiat-chrysler-lawsuit/federal-judge-orders-gm-fca-ceos-to-meet-to-resolve-gm-racketeering-lawsuit-idUSKBN23U2RJ","http://pbs.twimg.com/media/EbNsCc7XsE426q_.jpg","https://t.co/wHQb2GyC9q","https://twitter.com/davidshepardson/status/1275481914678353923/photo/1","photo","http://pbs.twimg.com/media/EbNsCc7XsE426q_.jpg","https://t.co/wHQb2GyC9q","https://twitter.com/davidshepardson/status/1275481914678353923/photo/1",,"x10850192","GM","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/davidshepardson/status/1275481914678353923","davidshepardson","Washington, DC","@Reuters reporter in DC covering transportation, aviation, autos + (anything that moves) @fcc tech Pvs @DetroitNews Michigan native. Father of three, husband","https://t.co/SG0tCF9rQx",FALSE,20576,7663,864,110287,23656,2009-03-24 17:47:50,TRUE,"https://t.co/SG0tCF9rQx","http://www.reuters.com/journalists/david-shepardson",,"https://pbs.twimg.com/profile_banners/26283307/1362714163","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/202644841/n650203102_2079561_8492-1_normal.jpg","@GM"
"x946487472795668480","x1277012994598350849",2020-06-27 22:56:38,"DetroitDwelling","@nwarikoo This is so Michigan...😏
@GM_Diversity @GM","Twitter Web App",41,"x1277004738635214854","x106021590","nwarikoo",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x106021590 x399646790 x10850192","nwarikoo GM_Diversity GM","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DetroitDwelling/status/1277012994598350849","Detroit City Dwellings","Detroit, MI","Experienced Realtor & Marketing Expert: I Represent Sellers, Buyers, Investors & Renters. Operating under Downtown Realty, Detroit. Thank you for your business!","https://t.co/ctsUp6OioY",FALSE,244,244,5,21811,17900,2017-12-28 21:06:13,FALSE,"https://t.co/ctsUp6OioY","http://detroitcitydwellings.com/",,"https://pbs.twimg.com/profile_banners/946487472795668480/1514572195",,"http://pbs.twimg.com/profile_images/946803618606473217/3jJw-l6k_normal.jpg","@GM"
"x79883392","x1277002216302424064",2020-06-27 22:13:48,"glennrstevens","$214.3 million ⁦@USArmy⁩ contract for @GM to build troop carrier. Auto and Defense working together in #Michigan  https://t.co/LSPDa8pmHb","Twitter for iPhone",137,,,,FALSE,FALSE,7,1,,,"Michigan",,"freep.com/story/money/ca…","https://t.co/LSPDa8pmHb","https://www.freep.com/story/money/cars/general-motors/2020/06/27/general-motors-army-contract-troop-carrier/3270624001/",,,,,,,,,"x8775672 x10850192","USArmy GM","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/glennrstevens/status/1277002216302424064","G.","Detroit, Michigan USA","”If you seek a pleasant Peninsula,look about you"" Working for our State with @MICHauto. Cars-Trucks-Books-Lakes make it all better. #Yooper #Michigander #SISU",,FALSE,1972,2936,154,13807,10934,2009-10-05 01:31:21,FALSE,,,,"https://pbs.twimg.com/profile_banners/79883392/1562157668","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/684199362054864896/w8mWW-6S_normal.jpg","@GM"
"x79883392","x1275179644216586243",2020-06-22 21:31:33,"glennrstevens","CEO ⁦@mtbarra⁩ names 2 Detroit leaders to help drive inclusion at @GM. Great to see ⁦@allen_tonya⁩ &amp; ⁦@DennisArcherJr⁩ join the GM leaders to help drive change.
#diversity #inclusion #people  https://t.co/08LmvVYL25","Twitter for iPhone",219,,,,FALSE,FALSE,10,5,,,"diversity inclusion people",,"freep.com/story/money/ca…","https://t.co/08LmvVYL25","https://www.freep.com/story/money/cars/general-motors/2020/06/22/ceo-mary-barra-names-2-detroit-leaders-help-drive-inclusion-gm/3236361001/",,,,,,,,,"x1219824320 x10850192 x32314669 x476042834","mtbarra GM allen_tonya DennisArcherJr","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/glennrstevens/status/1275179644216586243","G.","Detroit, Michigan USA","”If you seek a pleasant Peninsula,look about you"" Working for our State with @MICHauto. Cars-Trucks-Books-Lakes make it all better. #Yooper #Michigander #SISU",,FALSE,1972,2936,154,13807,10934,2009-10-05 01:31:21,FALSE,,,,"https://pbs.twimg.com/profile_banners/79883392/1562157668","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/684199362054864896/w8mWW-6S_normal.jpg","@GM"
"x145361565","x1277000174049599489",2020-06-27 22:05:41,"__MaryEllen","At one point during the meeting, the lawsuit alleges,  one @GM executive said to another GM executive: ""If I’m white and you are black, that is an automatic reason to question whether you qualify for the VPP."" https://t.co/bNo5Oa7uiF","Twitter for iPhone",209,,,,TRUE,FALSE,0,0,,,,,"twitter.com/freep/status/1…","https://t.co/bNo5Oa7uiF","https://twitter.com/freep/status/1276948174238814208",,,,,,,,,"x10850192","GM","en","x1276948174238814208","Minority-owned car dealership in Dearborn alleges racial remarks by GM execs https://t.co/hptUFQGUxW",2020-06-27 18:39:03,"SocialNewsDesk",12,5,"x8795772","freep","Detroit Free Press",485094,3486,258039,"Detroit","News & analysis from Detroit and Michigan // Run by @BrianManzullo @AEtmansHuschka @btodd @lissa218 @twildt @KaylaCockrel // Will ‘like’ your cute pets",TRUE,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/b456150eed80704e.json","Birmingham","Birmingham, MI","city","United States","US","NA NA","NA NA","-83.248591 -83.185059 -83.185059 -83.248591 42.530837 42.530837 42.566543 42.566543","https://twitter.com/__MaryEllen/status/1277000174049599489","me","Birmingham","RIP James Foley ~ Every saint has a past and every sinner has a future O.W. - mom of 5 #BlackIrish #ShantyIrish #JesuitsMakeLifeBetter @fordimprov",,FALSE,3865,3594,106,136718,58300,2010-05-18 19:55:05,FALSE,,,,"https://pbs.twimg.com/profile_banners/145361565/1413170267","http://abs.twimg.com/images/themes/theme16/bg.gif","http://pbs.twimg.com/profile_images/520913961080733696/9gHF2Nol_normal.jpeg","@GM"
"x31437519","x1276983627302215680",2020-06-27 20:59:56,"bcab2312","@GM @chevrolet RE: Special Coverage Adjustment 16118 for Excessive Oil Consumption. When was I supposed to get a letter? I learned that I had until Jan 2020 or 120k miles. I researched this after my vehicle has blown through two Exhaust Cam solenoids in as many days. 79k miles.","Twitter for iPad",278,,"x10850192","GM",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x10850192 x66395780","GM chevrolet","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/bcab2312/status/1276983627302215680","Brian Keith Cabacar","Lake Ridge, Virginia","Know yourself. Embrace yourself. Expect others to accept you for who you are. Then, and only then, can you truly live. BE.YOUR.SELF.",,FALSE,47,123,1,74,50,2009-04-15 15:46:30,FALSE,,,,"https://pbs.twimg.com/profile_banners/31437519/1391733608","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/140538724/n1188307319_427643_1339727_normal.jpg","@GM"
"x768218268897206272","x1276903388509175810",2020-06-27 15:41:06,"TheScottLove","I just wish @GM @mtbarra would invest a lot more in charging station networks like @evgonetwork which is growing but not fast enough like @Tesla @elonmusk https://t.co/wYJFG81Qst","Twitter for iPhone",154,,,,TRUE,FALSE,2,0,,,,,"twitter.com/joannmoretti/s…","https://t.co/wYJFG81Qst","https://twitter.com/joannmoretti/status/1276860274885169156",,,,,,,,,"x10850192 x1219824320 x214503208 x13298072 x44196397","GM mtbarra evgonetwork Tesla elonmusk","en","x1276860274885169156","#SaturdayMorning #Sustainability @elonmusk ur last sentence is truly amazing! @alvinfoo thx for sharing! Happy weekend everyone

@FrRonconi @rwang0 @EvanKirstel @antgrasso @sarbjeetjohal @baski_LA @fh_farrukh @enricomolinari @JolaBurnett @digitalcloudgal 

https://t.co/nWeQvTdIg9",2020-06-27 12:49:47,"Twitter for iPhone",19,12,"x61359492","JoannMoretti","Joanne Moretti",22664,18180,26957,"Dallas, TX","Empower women in #STEM. We help companies LEAP up the JCurve. Founder & CEO at JCurve Digital. Where Growth gets REAL.",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/TheScottLove/status/1276903388509175810","R. Scott Love","California, USA","Incredibly curious about everything.",,FALSE,677,4039,41,58895,48949,2016-08-23 22:48:02,FALSE,,,,"https://pbs.twimg.com/profile_banners/768218268897206272/1471993598",,"http://pbs.twimg.com/profile_images/768222272045723648/qab0gU8i_normal.jpg","@GM"
"x789923344996966400","x1276891998474002433",2020-06-27 14:55:50,"amirk177","The self-drive car race is almost at it’s completion and @Waymo is clearly almost at the finish-line. 

Watch-out @Waymo - @zoox, @GM and @MobilityDaimler are right behind you! 

#SelfDrivingCars #race 

https://t.co/xYJhaEGKDR","Twitter for iPhone",227,,,,FALSE,FALSE,0,0,,,"SelfDrivingCars race",,"bloomberg.com/news/features/…","https://t.co/xYJhaEGKDR","https://www.bloomberg.com/news/features/2018-05-07/who-s-winning-the-self-driving-car-race",,,,,,,,,"x796092645193846784 x796092645193846784 x887406091457318912 x10850192 x1154710377139187712","Waymo Waymo zoox GM MobilityDaimler","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/amirk177/status/1276891998474002433","Amir Khan","United States","Tech founder turned VC #disrupting #DeepTech and #5G. #Entrepreneur, #team-builder #visionary #fundraising",,FALSE,2978,2137,62,203,37369,2016-10-22 20:16:16,FALSE,,,,"https://pbs.twimg.com/profile_banners/789923344996966400/1528245114","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1121800144330952705/IveKmc6v_normal.jpg","@GM"
"x1449770029","x1276886978269786112",2020-06-27 14:35:53,"commentoniowa","Coronavirus: Taxi drivers 'unprotected' against Covid-19

⁦@GM⁩ @ford Can’t taxi air conditioning be redesigned to be air pressure to force more interior air out? https://t.co/5pcKvJIvOF","Twitter for iPad",186,,,,FALSE,FALSE,0,0,,,,,"bbc.co.uk/news/health-53…","https://t.co/5pcKvJIvOF","https://www.bbc.co.uk/news/health-53171372",,,,,,,,,"x10850192 x15676492","GM Ford","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/commentoniowa/status/1276886978269786112","Comments on Iowa","Iowa, USA","",,FALSE,139,177,5,41849,3769,2013-05-22 19:44:02,FALSE,,,,"https://pbs.twimg.com/profile_banners/1449770029/1479472349","http://abs.twimg.com/images/themes/theme6/bg.gif","http://pbs.twimg.com/profile_images/1076457136656433152/P37gbLYw_normal.jpg","@GM"
